order_id,order_date,region,product,customer,units,unit_price,revenue
ORD-013172,2026-01-16,Asia Pacific,Scale,Odonnell Inc,11,572.64,6299.04
ORD-013173,2024-12-03,Europe,Growth,"Huang, Bowen and Smith",1,179.7,179.7
ORD-013174,2025-03-30,Europe,Scale,Lopez-Gonzales,7,526.83,3687.81
ORD-013175,2024-04-08,Latin America,Growth,Kemp LLC,1,194.44,194.44
ORD-013176,2025-05-11,Europe,Starter,Wood PLC,3,48.25,144.75
ORD-013177,2026-02-08,Asia Pacific,Scale,Jones-Fletcher,5,462.24,2311.2
ORD-013178,2024-12-25,MEA,Scale,Thomas-Williams,2,530.76,1061.52
ORD-013179,2024-02-09,Europe,Growth,"Murphy, Knight and Alvarado",8,186.89,1495.12
ORD-013180,2024-03-07,MEA,Scale,Perez-Kane,1,551.5,551.5
ORD-013181,2024-07-15,Asia Pacific,Starter,"Roman, Smith and Miranda",4,52.29,209.16
ORD-013182,2024-07-23,MEA,Scale,Howard-Allison,8,439.54,3516.32
ORD-013183,2024-09-19,Asia Pacific,Starter,"Kelley, Snyder and Owen",8,54.52,436.16
ORD-013184,2024-10-03,Europe,Starter,"Lawson, Foster and Powers",4,48.41,193.64
ORD-013185,2024-12-11,Latin America,Starter,Freeman Group,5,49.96,249.8
ORD-013186,2024-05-08,MEA,Enterprise,"Bailey, Hernandez and Meyer",9,1462.75,13164.75
ORD-013187,2025-06-05,Europe,Scale,"Garcia, Woodward and Glover",11,521.47,5736.17
ORD-013188,2024-06-18,Europe,Starter,Anderson and Sons,6,54.13,324.78
ORD-013189,2024-12-10,Latin America,Starter,Allen Inc,3,48.23,144.69
ORD-013190,2024-09-24,Europe,Scale,Keller Ltd,11,510.84,5619.24
ORD-013191,2024-08-23,Europe,Growth,Allen and Sons,8,221.35,1770.8
ORD-013192,2025-05-03,Latin America,Scale,Rodriguez Group,6,503.17,3019.02
ORD-013193,2025-12-04,Europe,Scale,Lopez-Dougherty,12,474.29,5691.48
ORD-013194,2024-07-05,Europe,Scale,"Williams, Oneill and Sullivan",11,557.14,6128.54
ORD-013195,2026-01-10,North America,Enterprise,"Ramirez, Fox and Parsons",1,1604.2,1604.2
ORD-013196,2025-10-11,Europe,Starter,Dawson-Mcdowell,11,55.92,615.12
ORD-013197,2024-02-18,Latin America,Starter,Clark Ltd,11,53.81,591.91
ORD-013198,2025-10-17,Europe,Starter,White and Sons,5,47.13,235.65
ORD-013199,2025-01-02,Asia Pacific,Scale,Grant and Sons,1,442.9,442.9
ORD-013200,2025-11-10,Latin America,Scale,"Goodwin, Tanner and Dalton",4,505.44,2021.76
ORD-013201,2025-01-21,Europe,Growth,Brown-Tate,5,207.35,1036.75
ORD-013202,2025-02-20,MEA,Scale,"Johnston, Clark and Guerra",9,480.33,4322.97
ORD-013203,2024-11-07,MEA,Growth,Wright Inc,10,203.6,2036.0
ORD-013204,2025-12-12,Europe,Scale,"Proctor, Hoffman and Gonzales",12,441.25,5295.0
ORD-013205,2025-12-27,Asia Pacific,Growth,"Harris, Williamson and Martinez",5,186.69,933.45
ORD-013206,2026-01-13,Latin America,Starter,Coleman Ltd,12,44.03,528.36
ORD-013207,2025-05-24,MEA,Growth,"Lopez, Bennett and Brown",8,220.1,1760.8
ORD-013208,2024-11-15,North America,Scale,Williamson PLC,3,505.23,1515.69
ORD-013209,2025-05-30,North America,Growth,Griffin LLC,9,208.39,1875.51
ORD-013210,2025-02-11,Asia Pacific,Enterprise,Weber Inc,7,1377.39,9641.73
ORD-013211,2024-07-08,North America,Scale,Kirby-Turner,1,514.45,514.45
ORD-013212,2024-12-13,Europe,Starter,"George, Hansen and Barton",2,47.22,94.44
ORD-013213,2024-10-29,Asia Pacific,Growth,Fernandez and Sons,8,196.39,1571.12
ORD-013214,2025-11-24,North America,Enterprise,Little-Rollins,11,1532.22,16854.42
ORD-013215,2025-11-21,Latin America,Enterprise,Barron-Brock,5,1671.61,8358.05
ORD-013216,2025-01-15,North America,Growth,"Martinez, Walker and Clark",8,192.84,1542.72
ORD-013217,2024-07-04,Asia Pacific,Enterprise,Lambert PLC,7,1491.12,10437.84
ORD-013218,2025-09-03,Europe,Scale,Foster-Torres,8,477.51,3820.08
ORD-013219,2024-12-22,Asia Pacific,Starter,Edwards-Johnson,9,45.3,407.7
ORD-013220,2025-02-27,Asia Pacific,Starter,Khan-Smith,10,44.83,448.3
ORD-013221,2025-11-13,North America,Growth,Mcintyre-Hull,7,219.64,1537.48
ORD-013222,2024-12-08,Europe,Scale,Santos-Romero,3,447.33,1341.99
ORD-013223,2024-02-23,North America,Growth,Dickerson LLC,5,198.22,991.1
ORD-013224,2024-12-16,Asia Pacific,Growth,"Cummings, Estrada and Maxwell",8,193.52,1548.16
ORD-013225,2025-11-17,MEA,Scale,Contreras and Sons,2,449.27,898.54
ORD-013226,2025-07-15,Asia Pacific,Scale,"Pearson, Hall and Riddle",4,539.97,2159.88
ORD-013227,2024-09-21,MEA,Starter,Shaffer and Sons,7,48.79,341.53
ORD-013228,2025-01-28,MEA,Growth,"Lozano, Ramirez and Olson",12,215.46,2585.52
ORD-013229,2025-08-24,MEA,Starter,"Gallagher, Nixon and Robertson",11,44.08,484.88
ORD-013230,2024-04-13,Latin America,Scale,"Gomez, Marshall and Gay",11,513.28,5646.08
ORD-013231,2024-08-06,Europe,Scale,Carrillo-Garcia,11,521.77,5739.47
ORD-013232,2025-09-19,North America,Starter,Robinson Inc,4,42.89,171.56
ORD-013233,2025-12-19,Latin America,Growth,Ingram-James,11,199.88,2198.68
ORD-013234,2025-12-07,Latin America,Starter,Becker-Snyder,5,53.1,265.5
ORD-013235,2025-06-20,Europe,Enterprise,"Wu, Wolfe and Lewis",9,1686.45,15178.05
ORD-013236,2024-05-14,North America,Starter,Davis PLC,2,49.47,98.94
ORD-013237,2025-02-17,MEA,Growth,Higgins Ltd,5,219.13,1095.65
ORD-013238,2024-05-26,North America,Growth,Duarte PLC,10,198.89,1988.9
ORD-013239,2025-05-31,North America,Scale,Rogers-Robinson,8,526.92,4215.36
ORD-013240,2024-12-17,Latin America,Starter,"Sanchez, Harris and Wilson",10,49.82,498.2
ORD-013241,2024-10-01,Asia Pacific,Enterprise,Scott Inc,1,1431.88,1431.88
ORD-013242,2024-03-20,MEA,Growth,Freeman PLC,10,217.27,2172.7
ORD-013243,2025-08-20,Asia Pacific,Starter,Kaufman Inc,12,50.49,605.88
ORD-013244,2025-11-03,Asia Pacific,Scale,Tucker Ltd,2,561.15,1122.3
ORD-013245,2024-06-21,Latin America,Growth,"Clark, Perry and Cochran",5,176.97,884.85
ORD-013246,2024-11-13,Europe,Starter,"Taylor, Williams and Smith",6,42.85,257.1
ORD-013247,2024-06-19,MEA,Growth,Holmes-Williams,6,220.03,1320.18
ORD-013248,2025-08-02,North America,Growth,Drake Group,4,207.94,831.76
ORD-013249,2025-07-27,Latin America,Starter,Clayton Group,12,45.12,541.44
ORD-013250,2025-11-30,North America,Starter,"Evans, Evans and Hansen",2,49.83,99.66
ORD-013251,2024-02-07,Europe,Starter,Sanchez-Ward,11,54.41,598.51
ORD-013252,2024-09-18,Europe,Growth,Brown-Coleman,2,222.22,444.44
ORD-013253,2025-07-09,MEA,Growth,Davenport-Johnston,5,209.0,1045.0
ORD-013254,2025-08-11,Europe,Scale,"Johnson, Moran and Robinson",11,492.65,5419.15
ORD-013255,2025-02-13,Asia Pacific,Scale,Weber-Wilson,4,439.15,1756.6
ORD-013256,2024-02-23,Latin America,Growth,Olsen and Sons,1,202.2,202.2
ORD-013257,2025-03-28,Europe,Scale,"Chandler, Howell and Woods",5,563.14,2815.7
ORD-013258,2026-01-25,North America,Growth,"Booker, Johnson and Young",11,195.95,2155.45
ORD-013259,2024-08-06,Latin America,Starter,"Hester, Flores and Knapp",11,42.33,465.63
ORD-013260,2024-10-04,Europe,Starter,"Garcia, Munoz and Pham",11,49.42,543.62
ORD-013261,2025-01-03,MEA,Growth,Ryan-Owen,9,185.86,1672.74
ORD-013262,2025-05-29,North America,Enterprise,"Baker, Morris and Murphy",7,1700.46,11903.22
ORD-013263,2025-07-04,MEA,Scale,"Griffin, Shea and Terry",7,466.45,3265.15
ORD-013264,2025-12-11,North America,Enterprise,"Chan, Holloway and West",2,1719.67,3439.34
ORD-013265,2024-06-01,Asia Pacific,Starter,Ferrell-Johnson,10,47.23,472.3
ORD-013266,2025-09-08,North America,Scale,Green-House,4,537.5,2150.0
ORD-013267,2025-12-23,Asia Pacific,Growth,"Ward, Miller and English",8,177.7,1421.6
ORD-013268,2024-05-22,Europe,Growth,Leblanc-Wade,12,226.68,2720.16
ORD-013269,2025-01-25,MEA,Starter,Washington-Benitez,4,54.09,216.36
ORD-013270,2026-03-25,Asia Pacific,Scale,Elliott and Sons,8,432.8,3462.4
ORD-013271,2025-04-25,MEA,Starter,Wilson Group,7,44.03,308.21
ORD-013272,2025-06-03,Asia Pacific,Starter,"Jimenez, Stewart and Doyle",12,47.14,565.68
ORD-013273,2025-05-30,North America,Growth,"Sanchez, Middleton and Johnson",1,213.24,213.24
ORD-013274,2025-08-05,Latin America,Growth,Henson Ltd,7,176.19,1233.33
ORD-013275,2025-08-10,MEA,Growth,Turner Inc,9,183.77,1653.93
ORD-013276,2025-10-07,Latin America,Growth,Rojas-Ryan,12,171.79,2061.48
ORD-013277,2025-03-08,Latin America,Growth,Mccoy-Smith,9,223.95,2015.55
ORD-013278,2025-04-10,Asia Pacific,Enterprise,Cameron LLC,8,1511.01,12088.08
ORD-013279,2024-08-24,Asia Pacific,Scale,Howard-Stone,5,516.68,2583.4
ORD-013280,2026-03-29,Latin America,Starter,Cherry Inc,4,42.26,169.04
ORD-013281,2024-03-18,Europe,Scale,Preston Inc,10,508.45,5084.5
ORD-013282,2025-01-22,Latin America,Scale,Carter Group,4,541.61,2166.44
ORD-013283,2024-04-24,Asia Pacific,Growth,Sweeney-King,12,195.32,2343.84
ORD-013284,2024-05-15,Latin America,Scale,Cruz-Conner,12,452.48,5429.76
ORD-013285,2025-07-01,Europe,Starter,Dennis-Nichols,12,49.36,592.32
ORD-013286,2025-04-07,Asia Pacific,Starter,Bell-Ward,2,49.73,99.46
ORD-013287,2025-07-05,Latin America,Scale,Campbell PLC,1,492.43,492.43
ORD-013288,2026-03-12,Latin America,Starter,"Jacobs, Heath and Foster",3,42.23,126.69
ORD-013289,2024-12-11,Latin America,Starter,Stewart Group,7,46.32,324.24
ORD-013290,2024-08-14,Latin America,Scale,Miller and Sons,12,536.93,6443.16
ORD-013291,2024-07-18,North America,Enterprise,"Williams, Ruiz and Rivera",9,1574.24,14168.16
ORD-013292,2024-08-01,Europe,Enterprise,Davis PLC,3,1632.24,4896.72
ORD-013293,2024-06-29,Europe,Starter,Jackson Inc,1,54.96,54.96
ORD-013294,2024-04-09,MEA,Starter,Gomez-Maldonado,8,50.39,403.12
ORD-013295,2025-07-16,MEA,Scale,Brown-Leonard,1,469.4,469.4
ORD-013296,2025-04-01,Latin America,Growth,Knight-Guzman,12,213.16,2557.92
ORD-013297,2026-01-10,Europe,Starter,Allen-Morgan,2,44.21,88.42
ORD-013298,2024-12-09,Europe,Scale,Gonzales Inc,12,509.31,6111.72
ORD-013299,2026-01-27,Asia Pacific,Growth,Scott-Chen,8,211.44,1691.52
ORD-013300,2025-09-03,MEA,Starter,"Hill, Avery and Washington",3,50.48,151.44
ORD-013301,2025-11-27,North America,Growth,"Stanley, Humphrey and Cardenas",10,178.39,1783.9
ORD-013302,2024-03-10,Asia Pacific,Starter,Garrett Ltd,8,41.86,334.88
ORD-013303,2024-11-24,MEA,Scale,Frank and Sons,5,530.96,2654.8
ORD-013304,2024-11-25,Asia Pacific,Starter,"Wright, Silva and Morales",12,55.42,665.04
ORD-013305,2025-09-08,MEA,Growth,Martin LLC,2,227.77,455.54
ORD-013306,2024-06-08,Latin America,Growth,Garcia-Hicks,4,221.27,885.08
ORD-013307,2025-08-16,MEA,Growth,Ramirez-Wheeler,5,206.36,1031.8
ORD-013308,2024-05-31,Europe,Scale,Diaz-Vaughan,9,457.72,4119.48
ORD-013309,2025-07-15,Europe,Starter,"Lawson, Malone and King",1,52.15,52.15
ORD-013310,2024-09-12,Latin America,Growth,Miller-Beck,4,223.94,895.76
ORD-013311,2026-02-04,Latin America,Scale,Lopez Inc,4,565.51,2262.04
ORD-013312,2024-03-12,Latin America,Starter,Chase and Sons,1,45.82,45.82
ORD-013313,2024-03-19,Latin America,Growth,Chen-Nelson,6,222.21,1333.26
ORD-013314,2024-03-30,North America,Enterprise,"Vega, Ramirez and Snyder",12,1417.86,17014.32
ORD-013315,2025-06-01,MEA,Starter,"Larson, Page and Norman",2,41.82,83.64
ORD-013316,2025-09-08,MEA,Starter,Goodman-Nguyen,3,53.39,160.17
ORD-013317,2024-07-07,MEA,Starter,"Davis, Villarreal and Sexton",4,42.58,170.32
ORD-013318,2025-05-17,Asia Pacific,Scale,Mata-Blankenship,10,530.74,5307.4
ORD-013319,2025-12-31,Europe,Scale,"Riddle, Smith and Smith",10,455.64,4556.4
ORD-013320,2024-02-12,MEA,Starter,"Collins, Morgan and Hodges",1,56.29,56.29
ORD-013321,2025-09-05,North America,Scale,"Scott, Sullivan and Macias",12,435.38,5224.56
ORD-013322,2025-05-07,Europe,Starter,"Moore, Goodman and Castro",3,52.34,157.02
ORD-013323,2025-10-31,Latin America,Scale,"Snyder, Smith and Rosario",11,561.36,6174.96
ORD-013324,2024-11-03,North America,Enterprise,Mendoza Ltd,8,1507.47,12059.76
ORD-013325,2024-04-02,North America,Growth,"Nunez, Woods and Lang",5,185.12,925.6
ORD-013326,2025-06-05,Asia Pacific,Enterprise,"Harrison, Harris and Schmidt",4,1412.23,5648.92
ORD-013327,2024-09-13,Europe,Starter,Wright-Gates,4,48.79,195.16
ORD-013328,2024-09-30,Latin America,Growth,Rodriguez-Garcia,5,174.65,873.25
ORD-013329,2025-05-28,Latin America,Starter,"Gibson, Henderson and Bradford",5,48.64,243.2
ORD-013330,2024-02-14,Europe,Starter,"Griffin, Alexander and Roman",10,43.57,435.7
ORD-013331,2024-03-24,North America,Starter,Coleman-Clements,2,47.15,94.3
ORD-013332,2025-09-03,Europe,Scale,Holt Inc,1,467.89,467.89
ORD-013333,2026-01-26,Europe,Growth,"Martinez, Lopez and Diaz",10,211.18,2111.8
ORD-013334,2024-09-02,Europe,Enterprise,Roberson-Martinez,2,1286.81,2573.62
ORD-013335,2024-11-04,Latin America,Starter,"Barrett, Carr and Wilson",1,46.38,46.38
ORD-013336,2024-07-27,Latin America,Starter,Hancock-Crawford,7,52.86,370.02
ORD-013337,2025-07-27,Latin America,Starter,Schmidt LLC,2,55.55,111.1
ORD-013338,2026-03-23,MEA,Scale,Walton-West,7,548.99,3842.93
ORD-013339,2025-09-17,Latin America,Growth,"Wilson, Fuller and Singleton",12,197.15,2365.8
ORD-013340,2025-10-10,Latin America,Growth,Gross-Lewis,12,180.31,2163.72
ORD-013341,2024-05-08,MEA,Scale,"Garza, Lambert and Baird",1,469.27,469.27
ORD-013342,2025-05-19,North America,Growth,Williams-Turner,12,201.75,2421.0
ORD-013343,2024-02-29,Asia Pacific,Enterprise,Glover-Woods,12,1708.52,20502.24
ORD-013344,2024-03-05,Europe,Starter,Rangel-Gamble,1,49.4,49.4
ORD-013345,2024-12-18,North America,Enterprise,Johnson-Ballard,11,1354.64,14901.04
ORD-013346,2025-01-31,MEA,Starter,Duffy-Brown,2,48.69,97.38
ORD-013347,2024-06-13,Asia Pacific,Scale,Ferrell-Brady,6,558.3,3349.8
ORD-013348,2024-06-04,North America,Scale,"Miller, Richardson and Campbell",9,501.07,4509.63
ORD-013349,2024-11-13,Asia Pacific,Growth,"Campbell, Bowman and Mueller",7,225.37,1577.59
ORD-013350,2024-10-07,North America,Growth,"Dean, Medina and Ellis",1,191.44,191.44
ORD-013351,2025-06-02,Asia Pacific,Starter,Anderson-Price,11,50.28,553.08
ORD-013352,2025-11-04,North America,Enterprise,"Robinson, Green and Knox",8,1610.59,12884.72
ORD-013353,2024-09-22,Latin America,Starter,"Dunn, Kelly and Oconnor",1,52.82,52.82
ORD-013354,2024-08-03,MEA,Scale,"Caldwell, Kennedy and Dunlap",9,548.22,4933.98
ORD-013355,2025-07-10,Latin America,Scale,"Ortiz, Allen and Morgan",6,563.17,3379.02
ORD-013356,2024-08-17,Asia Pacific,Starter,Mata-Smith,12,49.33,591.96
ORD-013357,2024-10-29,Asia Pacific,Starter,Johnson-Cunningham,4,51.63,206.52
ORD-013358,2025-07-19,North America,Scale,Crane-Deleon,3,526.44,1579.32
ORD-013359,2024-03-02,North America,Starter,"Cole, Ruiz and Gross",12,48.66,583.92
ORD-013360,2024-05-25,Europe,Starter,Rice Ltd,4,46.32,185.28
ORD-013361,2024-07-22,Latin America,Starter,"Hampton, Wells and Armstrong",1,48.07,48.07
ORD-013362,2024-11-13,Asia Pacific,Scale,"Romero, Hawkins and Brown",12,545.61,6547.32
ORD-013363,2025-04-29,MEA,Scale,"Peters, Ritter and Skinner",9,564.68,5082.12
ORD-013364,2024-07-25,Asia Pacific,Starter,Moss Ltd,7,54.19,379.33
ORD-013365,2024-04-08,Asia Pacific,Growth,Montoya-Johnson,5,182.57,912.85
ORD-013366,2024-08-13,North America,Scale,Buckley-Shepherd,5,511.71,2558.55
ORD-013367,2026-01-02,Europe,Scale,"Johnson, Fields and Strickland",12,499.45,5993.4
ORD-013368,2024-11-10,Asia Pacific,Scale,Maldonado-Torres,11,471.36,5184.96
ORD-013369,2025-10-28,Europe,Growth,"Thompson, Conway and Greene",5,212.34,1061.7
ORD-013370,2024-08-24,North America,Starter,Gonzalez-Ward,1,44.84,44.84
ORD-013371,2025-11-13,North America,Scale,Horne PLC,12,474.89,5698.68
ORD-013372,2025-05-27,Asia Pacific,Starter,Pham-Reynolds,11,49.2,541.2
ORD-013373,2024-08-29,Europe,Starter,Mendoza Group,7,43.49,304.43
ORD-013374,2025-01-04,MEA,Enterprise,"Fox, Taylor and Henry",9,1572.56,14153.04
ORD-013375,2025-09-03,Asia Pacific,Starter,Chaney-Elliott,2,55.84,111.68
ORD-013376,2026-03-03,North America,Starter,Willis Group,4,45.15,180.6
ORD-013377,2024-06-29,MEA,Scale,Duffy Group,10,554.65,5546.5
ORD-013378,2025-01-25,MEA,Scale,"Cook, Bond and Parks",6,474.49,2846.94
ORD-013379,2024-12-15,Europe,Scale,Cooper and Sons,1,552.22,552.22
ORD-013380,2024-01-10,MEA,Growth,Johnson-Price,1,191.49,191.49
ORD-013381,2025-12-24,MEA,Starter,Bailey PLC,8,55.67,445.36
ORD-013382,2025-12-13,Europe,Starter,Moreno-Castillo,10,47.08,470.8
ORD-013383,2024-07-07,Asia Pacific,Enterprise,"Thomas, Brown and Santiago",12,1400.06,16800.72
ORD-013384,2024-03-18,MEA,Growth,Warren and Sons,11,191.22,2103.42
ORD-013385,2024-04-11,North America,Starter,Webster Ltd,2,50.9,101.8
ORD-013386,2024-04-27,MEA,Scale,Summers-Riley,1,533.27,533.27
ORD-013387,2025-06-02,Latin America,Enterprise,Clark Group,5,1282.35,6411.75
ORD-013388,2025-03-31,North America,Scale,Hall-Guerra,11,521.76,5739.36
ORD-013389,2024-04-12,Europe,Scale,Andrews-Moran,9,532.71,4794.39
ORD-013390,2026-03-05,Asia Pacific,Starter,Hanson-Davis,8,53.49,427.92
ORD-013391,2025-09-13,North America,Scale,Davis Group,7,454.53,3181.71
ORD-013392,2025-01-11,MEA,Growth,"Ray, Gomez and Bishop",11,214.59,2360.49
ORD-013393,2026-03-16,Latin America,Growth,Wilson Ltd,6,181.21,1087.26
ORD-013394,2024-12-01,Europe,Starter,Armstrong LLC,9,47.17,424.53
ORD-013395,2025-11-07,North America,Starter,Santana-Williams,1,54.85,54.85
ORD-013396,2024-02-03,Asia Pacific,Starter,Ritter PLC,10,44.55,445.5
ORD-013397,2025-07-06,North America,Starter,Tran PLC,4,46.7,186.8
ORD-013398,2024-07-08,Asia Pacific,Starter,Baker LLC,8,55.66,445.28
ORD-013399,2024-01-14,Asia Pacific,Enterprise,"Bailey, Madden and Valdez",9,1540.06,13860.54
ORD-013400,2025-10-22,Asia Pacific,Growth,Pacheco and Sons,12,200.0,2400.0
ORD-013401,2024-05-19,MEA,Enterprise,"Cervantes, Curry and Brown",6,1310.61,7863.66
ORD-013402,2025-11-20,Asia Pacific,Starter,Morrison-Cruz,3,53.48,160.44
ORD-013403,2024-07-04,MEA,Starter,Frazier-Lucas,5,50.26,251.3
ORD-013404,2025-12-27,Europe,Growth,Moore-Berry,2,192.29,384.58
ORD-013405,2025-12-27,MEA,Starter,Wilcox-Grant,5,48.87,244.35
ORD-013406,2024-07-10,Europe,Growth,Le LLC,10,193.99,1939.9
ORD-013407,2025-09-24,Asia Pacific,Scale,"Reese, Bright and Tanner",3,425.01,1275.03
ORD-013408,2024-03-23,Latin America,Scale,"Mason, Cruz and Wells",6,535.05,3210.3
ORD-013409,2024-01-06,Europe,Scale,Allen-Burton,6,554.01,3324.06
ORD-013410,2026-01-24,Asia Pacific,Scale,"Strickland, Brown and Sanchez",1,467.48,467.48
ORD-013411,2025-09-30,MEA,Starter,"White, West and Tyler",2,46.97,93.94
ORD-013412,2025-07-29,MEA,Enterprise,"Mcguire, Cowan and Johnston",3,1584.73,4754.19
ORD-013413,2025-04-26,Latin America,Starter,Morales LLC,4,45.16,180.64
ORD-013414,2024-07-30,North America,Starter,Rush LLC,5,50.92,254.6
ORD-013415,2024-05-26,North America,Growth,Gonzalez-Coleman,4,227.67,910.68
ORD-013416,2025-07-12,Europe,Starter,"Obrien, Ramirez and Wilkinson",11,53.35,586.85
ORD-013417,2025-09-13,North America,Starter,"Torres, Schroeder and Dixon",2,51.1,102.2
ORD-013418,2025-05-18,Latin America,Starter,"Owens, Foster and Grant",10,48.53,485.3
ORD-013419,2024-06-21,Asia Pacific,Starter,Farmer-Freeman,7,54.97,384.79
ORD-013420,2025-06-02,Europe,Starter,Gross Ltd,12,55.54,666.48
ORD-013421,2024-03-01,Latin America,Starter,"Hudson, Adams and Wheeler",5,55.27,276.35
ORD-013422,2024-12-10,Europe,Scale,Wyatt Group,1,542.83,542.83
ORD-013423,2024-08-22,MEA,Growth,Martin-Freeman,9,207.07,1863.63
ORD-013424,2024-04-09,Latin America,Enterprise,Jimenez-Ryan,2,1378.93,2757.86
ORD-013425,2025-10-30,MEA,Starter,"Miller, Phillips and Ramos",6,51.71,310.26
ORD-013426,2026-03-02,Europe,Starter,"Wiggins, Mueller and Carlson",4,53.28,213.12
ORD-013427,2025-05-11,Asia Pacific,Starter,"Krueger, James and White",7,44.93,314.51
ORD-013428,2024-10-28,MEA,Starter,"Campbell, Manning and Tucker",5,48.04,240.2
ORD-013429,2025-02-28,MEA,Starter,Wade Inc,11,52.15,573.65
ORD-013430,2025-03-30,Europe,Starter,Smith Inc,4,55.72,222.88
ORD-013431,2024-07-23,Latin America,Growth,Jones-Huang,3,214.05,642.15
ORD-013432,2024-03-03,Europe,Starter,Shaffer-Knight,5,45.16,225.8
ORD-013433,2025-05-03,Latin America,Enterprise,Larson LLC,5,1286.93,6434.65
ORD-013434,2024-12-27,Asia Pacific,Starter,Buchanan and Sons,6,50.72,304.32
ORD-013435,2025-01-10,Europe,Growth,Brown-Frost,1,179.03,179.03
ORD-013436,2024-05-03,Asia Pacific,Starter,Diaz-Rice,2,49.06,98.12
ORD-013437,2026-01-08,North America,Growth,Carter Group,1,217.97,217.97
ORD-013438,2024-09-16,Europe,Starter,Mcbride LLC,9,49.32,443.88
ORD-013439,2025-04-30,Asia Pacific,Starter,Miller and Sons,11,53.03,583.33
ORD-013440,2025-08-15,Asia Pacific,Starter,Clark-Brown,10,45.46,454.6
ORD-013441,2025-05-24,North America,Enterprise,Johnson Inc,9,1664.26,14978.34
ORD-013442,2026-01-09,North America,Starter,"Morris, Turner and Foster",3,46.0,138.0
ORD-013443,2025-02-20,Latin America,Starter,Best Inc,2,52.27,104.54
ORD-013444,2024-04-07,Europe,Starter,Woods Ltd,6,45.48,272.88
ORD-013445,2026-03-26,Asia Pacific,Scale,Ramsey Ltd,8,432.95,3463.6
ORD-013446,2024-11-25,Asia Pacific,Starter,Benitez Ltd,12,47.39,568.68
ORD-013447,2025-10-07,Asia Pacific,Growth,Hill-Lee,5,175.99,879.95
ORD-013448,2025-04-19,MEA,Enterprise,Ward-Lynn,11,1323.95,14563.45
ORD-013449,2024-02-27,Europe,Scale,Duarte-Smith,5,508.66,2543.3
ORD-013450,2026-02-08,Latin America,Scale,Thornton Ltd,4,516.82,2067.28
ORD-013451,2025-02-28,North America,Growth,Lewis-Lewis,9,207.01,1863.09
ORD-013452,2025-10-16,Europe,Starter,"Castillo, Schultz and Williams",10,41.65,416.5
ORD-013453,2026-02-24,Latin America,Enterprise,Davis LLC,5,1416.75,7083.75
ORD-013454,2024-10-08,MEA,Growth,"Jackson, Moore and Wilcox",6,220.29,1321.74
ORD-013455,2025-10-28,North America,Scale,"Jensen, Moore and Grimes",3,573.21,1719.63
ORD-013456,2025-05-14,Latin America,Growth,"Byrd, Green and Mcgrath",4,227.84,911.36
ORD-013457,2025-12-07,Europe,Scale,Jones-Warren,7,467.33,3271.31
ORD-013458,2025-01-17,Europe,Scale,Nelson-Schwartz,4,498.32,1993.28
ORD-013459,2024-04-10,North America,Starter,House-Brown,4,42.43,169.72
ORD-013460,2025-10-26,MEA,Scale,"Edwards, Miller and Clements",10,571.98,5719.8
ORD-013461,2024-07-30,MEA,Scale,Peterson Ltd,5,449.86,2249.3
ORD-013462,2025-02-05,Europe,Starter,Davenport Group,4,42.62,170.48
